20.7264 	EXP 	New trial (rep=0, index=6): OrderedDict([('linux_file_name', 'stimuli/block_03_trial_079.png'), ('pc_file_name', 'stimuli\\block_03_trial_079.png'), ('distract_condition', 1), ('target_color_condition', [0, 255, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [225, 0, 0]), ('cue_condition', 1), ('target_condition', 'D'), ('correct_response', 'z'), ('target_pos_index_condition', 8)])
20.7446 	DATA 	Keypress: z
20.7449 	DATA 	Keypress: space
20.7491 	EXP 	iTrial: autoDraw = False
20.7491 	EXP 	tTrial: autoDraw = False
20.7491 	EXP 	pTrial: autoDraw = False
20.7491 	EXP 	iTrial: size = array([0.9, 0.9])
20.7491 	EXP 	iTrial: image = 'stimuli/block_03_trial_079.png'
20.7491 	EXP 	pTrial: autoDraw = True
21.1374 	EXP 	pTrial: autoDraw = False
21.1571 	EXP 	iTrial: autoDraw = True
21.1571 	EXP 	tTrial: autoDraw = True
21.7380 	EXP 	tTrial: autoDraw = False
21.7432 	EXP 	New trial (rep=0, index=7): OrderedDict([('linux_file_name', 'stimuli/block_03_trial_093.png'), ('pc_file_name', 'stimuli\\block_03_trial_093.png'), ('distract_condition', 0), ('target_color_condition', [0, 255, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [225, 0, 0]), ('cue_condition', 1), ('target_condition', 'D'), ('correct_response', 'z'), ('target_pos_index_condition', 5)])
21.7618 	DATA 	Keypress: z
21.7661 	EXP 	iTrial: autoDraw = False
21.7661 	EXP 	tTrial: autoDraw = False
21.7661 	EXP 	pTrial: autoDraw = False
21.7661 	EXP 	iTrial: size = array([0.9, 0.9])
21.7661 	EXP 	iTrial: image = 'stimuli/block_03_trial_093.png'
21.7661 	EXP 	pTrial: autoDraw = True
22.1547 	EXP 	pTrial: autoDraw = False
22.1716 	EXP 	iTrial: autoDraw = True
22.1716 	EXP 	tTrial: autoDraw = True
22.6936 	EXP 	New trial (rep=0, index=8): OrderedDict([('linux_file_name', 'stimuli/block_03_trial_084.png'), ('pc_file_name', 'stimuli\\block_03_trial_084.png'), ('distract_condition', 0), ('target_color_condition', [0, 255, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [225, 0, 0]), ('cue_condition', 1), ('target_condition', 'D'), ('correct_response', 'z'), ('target_pos_index_condition', 2)])
22.7132 	DATA 	Keypress: z
22.7174 	EXP 	iTrial: autoDraw = False
22.7174 	EXP 	tTrial: autoDraw = False
22.7174 	EXP 	pTrial: autoDraw = False
22.7174 	EXP 	iTrial: size = array([0.9, 0.9])
22.7174 	EXP 	iTrial: image = 'stimuli/block_03_trial_084.png'
22.7174 	EXP 	pTrial: autoDraw = True
23.1061 	EXP 	pTrial: autoDraw = False
23.1226 	EXP 	iTrial: autoDraw = True
